transaction_id,date,product_id,customer_id,quantity,discount_pct
T01771,2023-08-14,P006,C0092,4.0,10.0
T01772,2023-01-15,P008,C0376,5.0,5.0
T01773,2023-08-12,P004,C0212,2.0,5.0
T01774,2023-03-02,P003,C0075,3.0,5.0
T01775,2023-05-02,P007,C0378,1.0,0.0
T01776,2023-10-04,P005,C0202,1.0,0.0
T01777,2023-02-15,P002,C0445,2.0,20.0
T01778,2023-10-21,P002,C0407,1.0,5.0
T01779,2023-03-03,P006,C0421,1.0,0.0
T01780,2023-03-27,P008,C0297,1.0,10.0
T01781,2023-07-29,P001,C0308,2.0,5.0
T01782,2023-03-19,P006,C0211,1.0,0.0
T01783,2023-07-21,P002,C0493,2.0,10.0
T01784,2023-10-29,P002,C0338,1.0,10.0
T01785,2023-08-11,P007,C0433,1.0,0.0
T01786,2023-08-10,P010,C0411,1.0,20.0
T01787,2023-01-03,P001,C0134,1.0,
T01788,2023-01-06,P006,C0330,4.0,0.0
T01789,2023-04-03,P007,C0066,1.0,0.0
T01790,2023-01-08,P008,C0280,1.0,5.0
T01791,2023-08-23,P007,C0422,2.0,0.0
T01792,2023-04-18,P006,C0028,1.0,0.0
T01793,2023-06-10,P009,C0412,1.0,10.0
T01794,2023-07-28,P003,C0117,1.0,0.0
T01795,2023-08-28,P006,C0493,5.0,10.0
T01796,2023-11-27,P004,C0370,2.0,5.0
T01797,2023-11-29,P002,C0487,1.0,20.0
T01798,2023-02-19,P001,C0450,1.0,5.0
T01799,2023-01-11,P001,C0317,1.0,0.0
T01800,2023-12-17,P010,C0430,1.0,0.0
T01801,2023-06-05,P003,C0325,2.0,15.0
T01802,2023-03-11,P004,C0114,4.0,10.0
T01803,2023-06-18,P002,C0075,1.0,0.0
T01804,2023-09-29,P001,C0202,3.0,5.0
T01805,2023-03-09,P004,C0427,1.0,0.0
T01806,2023-12-21,P007,C0059,1.0,20.0
T01807,2023-09-09,P010,C0386,1.0,15.0
T01808,2023-02-17,P006,C0015,1.0,20.0
T01809,2023-07-03,P006,C0231,4.0,15.0
T01810,2023-11-16,P009,C0105,1.0,15.0
T01811,2023-07-06,P002,C0165,1.0,0.0
T01812,2023-03-31,P004,C0199,5.0,10.0
T01813,2023-11-28,P005,C0404,4.0,10.0
T01814,2023-05-19,P001,C0354,3.0,20.0
T01815,2023-12-23,P008,C0035,4.0,5.0
T01816,2023-03-30,P008,C0162,1.0,0.0
T01817,2023-10-01,P006,C0245,3.0,5.0
T01818,2023-01-19,P005,C0470,2.0,5.0
T01819,2023-11-07,P008,C0287,3.0,0.0
T01820,2023-12-24,P003,C0383,3.0,0.0
T01821,2023-06-03,P003,C0471,1.0,5.0
T01822,2023-09-17,P002,C0019,3.0,0.0
T01823,2023-04-18,P005,C0452,1.0,0.0
T01824,2023-10-12,P003,C0280,1.0,0.0
T01825,2023-02-28,P003,C0340,1.0,15.0
T01826,2023-05-05,P006,C0423,4.0,10.0
T01827,2023-12-20,P008,C0348,1.0,0.0
T01828,2023-09-30,P002,C0182,2.0,10.0
T01829,2023-04-17,P004,C0423,1.0,10.0
T01830,2023-10-26,P007,C0401,5.0,0.0
T01831,2023-09-02,P001,C0147,1.0,0.0
T01832,2023-12-02,P001,C0374,3.0,5.0
T01833,2023-09-04,P010,C0176,3.0,0.0
T01834,2023-01-08,P007,C0163,1.0,10.0
T01835,2023-05-21,P007,C0416,1.0,0.0
T01836,2023-12-28,P001,C0175,2.0,0.0
T01837,2023-01-08,P001,C0494,4.0,20.0
T01838,2023-12-18,P004,C0047,3.0,0.0
T01839,2023-04-04,P005,C0256,1.0,10.0
T01840,2023-11-17,P005,C0448,4.0,0.0
T01841,2023-02-08,P004,C0174,1.0,0.0
T01842,2023-03-22,P008,C0103,2.0,
T01843,2023-07-06,P007,C0121,3.0,0.0
T01844,2023-03-25,P009,C0419,1.0,0.0
T01845,2023-03-29,P007,C0350,3.0,0.0
T01846,2023-08-30,P010,C0145,2.0,5.0
T01847,2023-12-08,P001,C0042,4.0,5.0
T01848,2023-04-03,P007,C0367,1.0,0.0
T01849,2023-03-27,P001,C0029,1.0,
T01850,2023-02-13,P007,C0454,3.0,0.0
T01851,2023-05-17,P010,C0380,1.0,0.0
T01852,2023-03-15,P008,C0273,1.0,5.0
T01853,2023-02-05,P009,C0465,5.0,0.0
T01854,2023-04-11,P003,C0014,1.0,
T01855,2023-06-05,P004,C0408,5.0,0.0
T01856,2023-09-12,P004,C0441,1.0,10.0
T01857,2023-06-20,P009,C0306,1.0,5.0
T01858,2023-08-04,P007,C0313,3.0,0.0
T01859,2023-06-19,P003,C0485,2.0,0.0
T01860,2023-09-09,P010,C0189,2.0,10.0
T01861,2023-12-26,P005,C0360,2.0,5.0
T01862,2023-11-18,P007,C0295,3.0,0.0
T01863,2023-02-24,P008,C0183,1.0,0.0
T01864,2023-04-01,P001,C0352,1.0,0.0
T01865,2023-10-05,P002,C0036,1.0,5.0
T01866,2023-04-11,P007,C0370,2.0,10.0
T01867,2023-06-04,P002,C0037,1.0,0.0
T01868,2023-12-15,P007,C0496,1.0,0.0
T01869,2023-12-30,P009,C0014,1.0,15.0
T01870,2023-05-21,P002,C0411,1.0,5.0
T01871,2023-06-22,P007,C0123,1.0,5.0
T01872,2023-01-10,P004,C0083,2.0,0.0
T01873,2023-08-16,P002,C0159,1.0,5.0
T01874,2023-09-22,P007,C0494,3.0,5.0
T01875,2023-09-05,P005,C0329,2.0,0.0
T01876,2023-09-04,P001,C0102,1.0,20.0
T01877,2023-06-04,P005,C0337,2.0,15.0
T01878,2023-02-03,P003,C0083,1.0,10.0
T01879,2023-05-09,P007,C0044,3.0,5.0
T01880,2023-06-09,P006,C0068,5.0,0.0
T01881,2023-03-30,P008,C0048,2.0,0.0
T01882,2023-04-03,P005,C0057,2.0,0.0
T01883,2023-11-23,P002,C0075,1.0,10.0
T01884,2023-08-29,P009,C0022,1.0,0.0
T01885,2023-11-19,P008,C0132,3.0,15.0
T01886,2023-04-27,P006,C0465,1.0,0.0
T01887,2023-04-04,P010,C0456,1.0,5.0
T01888,2023-06-12,P007,C0302,1.0,5.0
T01889,2023-04-09,P009,C0443,2.0,5.0
T01890,2023-04-23,P007,C0418,1.0,15.0
T01891,2023-12-25,P003,C0267,4.0,20.0
T01892,2023-04-01,P006,C0287,1.0,0.0
T01893,2023-12-12,P007,C0395,1.0,0.0
T01894,2023-07-25,P002,C0120,2.0,0.0
T01895,2023-01-17,P003,C0246,1.0,5.0
T01896,2023-10-01,P004,C0056,2.0,0.0
T01897,2023-06-22,P010,C0038,1.0,10.0
T01898,2023-04-26,P006,C0245,1.0,0.0
T01899,2023-12-15,P001,C0021,1.0,5.0
T01900,2023-06-30,P009,C0110,4.0,10.0
T01901,2023-04-01,P005,C0094,2.0,5.0
T01902,2023-03-23,P007,C0394,3.0,5.0
T01903,2023-11-20,P009,C0410,1.0,0.0
T01904,2023-04-24,P009,C0475,2.0,0.0
T01905,2023-09-14,P001,C0136,1.0,5.0
T01906,2023-02-27,P001,C0231,4.0,0.0
T01907,2023-06-03,P003,C0008,2.0,15.0
T01908,2023-12-31,P006,C0444,2.0,15.0
T01909,2023-04-26,P002,C0328,1.0,10.0
T01910,2023-12-09,P010,C0375,2.0,0.0
T01911,2023-09-23,P001,C0290,1.0,10.0
T01912,2023-11-11,P001,C0251,4.0,0.0
T01913,2023-07-22,P005,C0400,1.0,0.0
T01914,2023-02-10,P004,C0361,1.0,0.0
T01915,2023-04-15,P001,C0397,1.0,0.0
T01916,2023-07-12,P004,C0087,,0.0
T01917,2023-10-05,P003,C0204,1.0,0.0
T01918,2023-12-20,P002,C0219,3.0,20.0
T01919,2023-08-25,P009,C0406,2.0,0.0
T01920,2023-08-09,P001,C0480,3.0,15.0
T01921,2023-03-09,P007,C0241,3.0,0.0
T01922,2023-07-16,P004,C0411,1.0,0.0
T01923,2023-09-13,P005,C0320,2.0,5.0
T01924,2023-05-19,P010,C0258,1.0,5.0
T01925,2023-11-08,P005,C0109,4.0,0.0
T01926,2023-05-29,P001,C0256,1.0,0.0
T01927,2023-04-09,P006,C0481,1.0,0.0
T01928,2023-03-17,P009,C0282,1.0,0.0
T01929,2023-10-09,P002,C0220,1.0,10.0
T01930,2023-04-19,P007,C0083,1.0,5.0
T01931,2023-07-07,P006,C0107,1.0,0.0
T01932,2023-07-18,P005,C0069,3.0,15.0
T01933,2023-10-30,P004,C0097,3.0,0.0
T01934,2023-11-23,P004,C0212,1.0,10.0
T01935,2023-06-03,P006,C0286,1.0,10.0
T01936,2023-02-09,P004,C0237,4.0,20.0
T01937,2023-05-13,P005,C0008,1.0,0.0
T01938,2023-05-12,P006,C0294,4.0,5.0
T01939,2023-10-06,P005,C0189,1.0,0.0
T01940,2023-12-28,P007,C0081,2.0,5.0
T01941,2023-03-25,P009,C0108,2.0,0.0
T01942,2023-08-30,P010,C0321,2.0,0.0
T01943,2023-04-26,P007,C0067,3.0,15.0
T01944,2023-04-19,P007,C0174,1.0,0.0
T01945,2023-08-09,P004,C0346,1.0,15.0
T01946,2023-02-10,P001,C0351,2.0,15.0
T01947,2023-05-27,P008,C0328,3.0,5.0
T01948,2023-04-22,P004,C0043,1.0,0.0
T01949,2023-04-13,P001,C0187,3.0,0.0
T01950,2023-02-15,P005,C0302,1.0,20.0
T01951,2023-11-20,P008,C0200,1.0,0.0
T01952,2023-09-28,P004,C0381,3.0,5.0
T01953,2023-07-14,P008,C0419,1.0,5.0
T01954,2023-10-07,P008,C0039,2.0,15.0
T01955,2023-10-10,P003,C0220,1.0,10.0
T01956,2023-02-09,P009,C0307,1.0,5.0
T01957,2023-07-08,P003,C0004,2.0,0.0
T01958,2023-06-13,P001,C0121,2.0,0.0
T01959,2023-01-24,P002,C0336,1.0,0.0
T01960,2023-01-24,P006,C0077,1.0,15.0
T01961,2023-01-04,P010,C0468,1.0,10.0
T01962,2023-11-19,P002,C0179,1.0,10.0
T01963,2023-10-17,P006,C0133,5.0,5.0
T01964,2023-06-30,P001,C0311,3.0,5.0
T01965,2023-09-05,P001,C0229,1.0,0.0
T01966,2023-04-26,P005,C0276,1.0,0.0
T01967,2023-10-06,P010,C0152,4.0,0.0
T01968,2023-12-31,P009,C0164,2.0,10.0
T01969,2023-03-10,P008,C0290,2.0,0.0
T01970,2023-12-17,P003,C0378,3.0,10.0
T01971,2023-09-11,P003,C0109,1.0,5.0
T01972,2023-06-30,P001,C0126,1.0,0.0
T01973,2023-11-14,P003,C0240,5.0,0.0
T01974,2023-06-18,P001,C0310,2.0,0.0
T01975,2023-11-09,P008,C0418,1.0,0.0
T01976,2023-09-06,P001,C0467,1.0,10.0
T01977,2023-07-07,P005,C0401,1.0,0.0
T01978,2023-02-23,P009,C0389,3.0,10.0
T01979,2023-11-22,P007,C0345,1.0,10.0
T01980,2023-12-23,P004,C0146,1.0,0.0
T01981,2023-11-09,P009,C0252,4.0,10.0
T01982,2023-05-18,P009,C0183,1.0,5.0
T01983,2023-06-17,P002,C0309,1.0,10.0
T01984,2023-04-13,P010,C0306,1.0,0.0
T01985,2023-03-26,P010,C0072,1.0,0.0
T01986,2023-11-13,P006,C0219,1.0,0.0
T01987,2023-07-31,P004,C0207,4.0,0.0
T01988,2023-01-03,P008,C0173,4.0,10.0
T01989,2023-06-28,P007,C0141,1.0,10.0
T01990,2023-12-08,P007,C0272,1.0,15.0
T01991,2023-10-30,P010,C0214,2.0,0.0
T01992,2023-11-28,P009,C0468,1.0,0.0
T01993,2023-02-07,P005,C0269,1.0,5.0
T01994,2023-08-27,P006,C0020,4.0,0.0
T01995,2023-06-18,P001,C0066,1.0,0.0
T01996,2023-12-09,P006,C0483,1.0,5.0
T01997,2023-11-10,P002,C0303,1.0,0.0
T01998,2023-11-02,P006,C0147,1.0,5.0
T01999,2023-01-30,P009,C0429,1.0,0.0
T02000,2023-07-09,P008,C0165,1.0,5.0
T02001,2023-12-23,P009,C0378,1.0,
T02002,2023-01-25,P010,C0310,2.0,0.0
T02003,2023-04-22,P008,C0006,1.0,15.0
T02004,2023-07-25,P003,C0014,1.0,5.0
T02005,2023-07-04,P008,C0132,2.0,15.0
T02006,2023-02-16,P006,C0342,4.0,0.0
T02007,2023-08-16,P006,C0243,1.0,5.0
T02008,2023-02-08,P006,C0439,1.0,0.0
T02009,2023-01-16,P003,C0231,1.0,10.0
T02010,2023-01-22,P010,C0228,2.0,5.0
T02011,2023-08-01,P001,C0162,1.0,0.0
T02012,2023-11-06,P004,C0283,1.0,15.0
T02013,2023-05-29,P010,C0263,1.0,0.0
T02014,2023-08-29,P006,C0131,1.0,0.0
T02015,2023-09-29,P010,C0431,1.0,5.0
T02016,2023-02-28,P002,C0225,1.0,5.0
T02017,2023-10-14,P007,C0258,3.0,0.0
T02018,2023-07-21,P007,C0234,2.0,0.0
T02019,2023-02-01,P004,C0336,1.0,20.0
T02020,2023-06-11,P004,C0409,1.0,10.0
T02021,2023-09-12,P001,C0316,1.0,0.0
T02022,2023-09-11,P002,C0463,1.0,0.0
T02023,2023-01-09,P009,C0024,4.0,20.0
T02024,2023-05-19,P010,C0271,5.0,10.0
T02025,2023-01-10,P008,C0095,1.0,
T02026,2023-08-02,P008,C0142,1.0,0.0
T02027,2023-09-30,P009,C0182,1.0,10.0
T02028,2023-11-20,P007,C0206,2.0,10.0
T02029,2023-02-17,P009,C0390,2.0,0.0
T02030,2023-04-21,P010,C0462,3.0,5.0
T02031,2023-06-02,P002,C0081,3.0,5.0
T02032,2023-05-03,P006,C0274,1.0,0.0
T02033,2023-12-23,P003,C0276,2.0,10.0
T02034,2023-04-12,P006,C0371,2.0,10.0
T02035,2023-08-29,P003,C0446,2.0,15.0
T02036,2023-11-17,P008,C0465,1.0,10.0
T02037,2023-07-10,P004,C0208,2.0,0.0
T02038,2023-08-05,P010,C0296,2.0,0.0
T02039,2023-02-20,P006,C0039,2.0,10.0
T02040,2023-10-19,P009,C0436,2.0,0.0
T02041,2023-03-22,P002,C0288,2.0,0.0
T02042,2023-03-29,P002,C0124,2.0,5.0
T02043,2023-07-13,P007,C0364,2.0,0.0
T02044,2023-04-14,P002,C0457,2.0,5.0
T02045,2023-09-28,P002,C0283,1.0,0.0
T02046,2023-04-06,P004,C0366,1.0,0.0
T02047,2023-07-17,P009,C0180,1.0,20.0
T02048,2023-01-01,P008,C0097,2.0,10.0
T02049,2023-06-16,P002,C0191,2.0,
T02050,2023-05-06,P008,C0074,5.0,5.0
T02051,2023-11-09,P004,C0447,1.0,10.0
T02052,2023-03-22,P002,C0273,1.0,10.0
T02053,2023-09-08,P010,C0497,1.0,5.0
T02054,2023-06-18,P007,C0049,1.0,20.0
T02055,2023-03-14,P006,C0484,3.0,0.0
T02056,2023-05-21,P010,C0337,1.0,15.0
T02057,2023-03-11,P005,C0210,2.0,0.0
T02058,2023-09-19,P001,C0116,2.0,5.0
T02059,2023-12-06,P002,C0023,1.0,0.0
T02060,2023-11-04,P008,C0098,4.0,5.0
T02061,2023-09-02,P001,C0328,1.0,5.0
T02062,2023-01-03,P003,C0397,1.0,20.0
T02063,2023-12-03,P002,C0407,4.0,20.0
T02064,2023-03-04,P005,C0313,3.0,20.0
T02065,2023-02-18,P004,C0190,1.0,0.0
T02066,2023-03-17,P007,C0182,1.0,20.0
T02067,2023-06-24,P005,C0148,1.0,0.0
T02068,2023-04-19,P008,C0342,1.0,15.0
T02069,2023-07-02,P004,C0495,5.0,0.0
T02070,2023-07-11,P006,C0436,2.0,5.0
T02071,2023-03-06,P004,C0023,1.0,20.0
T02072,2023-12-03,P002,C0105,4.0,15.0
T02073,2023-09-28,P001,C0163,1.0,5.0
T02074,2023-04-10,P001,C0067,1.0,10.0
T02075,2023-02-01,P008,C0290,4.0,0.0
T02076,2023-12-18,P004,C0289,3.0,10.0
T02077,2023-05-08,P005,C0046,3.0,5.0
T02078,2023-12-05,P008,C0081,2.0,0.0
T02079,2023-02-12,P007,C0429,3.0,0.0
T02080,2023-03-19,P008,C0147,1.0,0.0
T02081,2023-11-10,P008,C0222,2.0,10.0
T02082,2023-10-16,P006,C0343,5.0,0.0
T02083,2023-09-27,P010,C0015,1.0,0.0
T02084,2023-06-11,P002,C0379,3.0,0.0
T02085,2023-07-08,P006,C0121,1.0,5.0
T02086,2023-09-04,P001,C0078,1.0,10.0
T02087,2023-08-04,P001,C0322,3.0,5.0
T02088,2023-11-11,P003,C0295,1.0,5.0
T02089,2023-12-05,P003,C0241,2.0,0.0
T02090,2023-06-17,P005,C0018,1.0,0.0
T02091,2023-12-05,P001,C0256,4.0,15.0
T02092,2023-07-12,P010,C0454,1.0,0.0
T02093,2023-10-10,P006,C0443,1.0,0.0
T02094,2023-12-02,P007,C0416,1.0,10.0
T02095,2023-01-13,P010,C0277,4.0,0.0
T02096,2023-08-28,P003,C0424,2.0,10.0
T02097,2023-11-16,P004,C0476,2.0,0.0
T02098,2023-05-27,P010,C0027,1.0,10.0
T02099,2023-07-23,P010,C0002,1.0,0.0
T02100,2023-03-21,P010,C0353,1.0,0.0
T02101,2023-02-12,P010,C0464,2.0,0.0
T02102,2023-03-30,P010,C0295,1.0,10.0
T02103,2023-05-28,P003,C0470,5.0,20.0
T02104,2023-04-05,P001,C0312,3.0,0.0
T02105,2023-05-31,P008,C0363,1.0,10.0
T02106,2023-01-02,P010,C0383,1.0,5.0
T02107,2023-01-22,P010,C0239,3.0,20.0
T02108,2023-11-09,P002,C0013,1.0,10.0
T02109,2023-11-24,P001,C0382,1.0,0.0
T02110,2023-01-07,P008,C0184,1.0,10.0
T02111,2023-07-25,P007,C0194,2.0,5.0
T02112,2023-04-24,P007,C0462,3.0,0.0
T02113,2023-09-29,P004,C0056,1.0,0.0
T02114,2023-03-24,P009,C0230,1.0,15.0
T02115,2023-06-28,P006,C0489,1.0,15.0
T02116,2023-07-29,P002,C0028,2.0,10.0
T02117,2023-11-24,P001,C0320,1.0,20.0
T02118,2023-05-04,P001,C0071,1.0,10.0
T02119,2023-04-23,P009,C0210,4.0,0.0
T02120,2023-01-12,P004,C0448,5.0,0.0
T02121,2023-05-06,P005,C0184,5.0,0.0
T02122,2023-02-22,P003,C0425,3.0,0.0
T02123,2023-11-27,P004,C0375,1.0,0.0
T02124,2023-10-10,P008,C0356,1.0,5.0
T02125,2023-05-20,P004,C0041,1.0,10.0
T02126,2023-04-07,P009,C0484,1.0,15.0
T02127,2023-01-05,P009,C0492,5.0,5.0
T02128,2023-02-26,P006,C0260,3.0,15.0
T02129,2023-11-30,P002,C0441,2.0,5.0
T02130,2023-03-10,P010,C0414,1.0,15.0
T02131,2023-04-28,P007,C0344,4.0,0.0
T02132,2023-02-28,P009,C0084,3.0,0.0
T02133,2023-02-02,P006,C0046,1.0,15.0
T02134,2023-11-14,P003,C0440,4.0,0.0
T02135,2023-02-19,P007,C0159,1.0,5.0
T02136,2023-01-19,P005,C0344,1.0,0.0
T02137,2023-08-02,P001,C0007,2.0,5.0
T02138,2023-07-16,P003,C0474,2.0,20.0
T02139,2023-02-16,P005,C0333,1.0,0.0
T02140,2023-06-16,P007,C0438,1.0,15.0
T02141,2023-10-16,P003,C0136,5.0,0.0
T02142,2023-05-21,P006,C0183,,0.0
T02143,2023-03-25,P005,C0197,2.0,0.0
T02144,2023-07-01,P001,C0172,1.0,10.0
T02145,2023-03-20,P010,C0397,1.0,0.0
T02146,2023-08-03,P006,C0349,1.0,5.0
T02147,2023-01-14,P008,C0276,1.0,0.0
T02148,2023-08-03,P001,C0078,,0.0
T02149,2023-05-08,P002,C0416,1.0,10.0
T02150,2023-11-06,P004,C0444,2.0,0.0
T02151,2023-09-05,P002,C0178,1.0,0.0
T02152,2023-01-29,P009,C0027,3.0,0.0
T02153,2023-10-07,P010,C0120,1.0,5.0
T02154,2023-12-04,P008,C0281,1.0,5.0
T02155,2023-11-15,P008,C0308,1.0,0.0
T02156,2023-07-21,P004,C0196,1.0,0.0
T02157,2023-12-27,P005,C0277,1.0,0.0
T02158,2023-02-26,P004,C0018,5.0,0.0
T02159,2023-08-06,P009,C0295,3.0,15.0
T02160,2023-03-03,P002,C0271,1.0,10.0
T02161,2023-06-06,P008,C0053,1.0,5.0
T02162,2023-07-21,P002,C0294,2.0,0.0
T02163,2023-01-17,P001,C0432,3.0,10.0
T02164,2023-11-18,P010,C0052,1.0,10.0
T02165,2023-01-06,P003,C0216,2.0,5.0
T02166,2023-02-27,P009,C0072,3.0,10.0
T02167,2023-11-21,P003,C0028,3.0,10.0
T02168,2023-11-14,P009,C0469,3.0,5.0
T02169,2023-06-18,P007,C0400,4.0,0.0
T02170,2023-03-23,P010,C0252,4.0,10.0
T02171,2023-08-07,P001,C0374,1.0,0.0
T02172,2023-06-26,P010,C0400,2.0,10.0
T02173,2023-07-23,P005,C0035,3.0,10.0
T02174,2023-03-12,P009,C0401,2.0,10.0
T02175,2023-09-23,P003,C0201,5.0,0.0
T02176,2023-04-08,P009,C0249,1.0,0.0
T02177,2023-12-11,P005,C0099,1.0,0.0
T02178,2023-10-18,P009,C0308,1.0,10.0
T02179,2023-07-27,P010,C0477,1.0,15.0
T02180,2023-01-02,P006,C0487,1.0,5.0
T02181,2023-05-04,P009,C0466,2.0,0.0
T02182,2023-10-07,P007,C0140,1.0,15.0
T02183,2023-03-15,P007,C0083,2.0,20.0
T02184,2023-06-15,P008,C0048,2.0,0.0
T02185,2023-01-22,P007,C0278,1.0,5.0
T02186,2023-06-03,P009,C0379,1.0,10.0
T02187,2023-10-22,P009,C0248,2.0,10.0
T02188,2023-08-07,P006,C0383,3.0,20.0
T02189,2023-06-06,P007,C0177,4.0,0.0
T02190,2023-08-18,P002,C0052,3.0,5.0
T02191,2023-01-20,P009,C0079,5.0,5.0
T02192,2023-02-10,P001,C0385,2.0,15.0
T02193,2023-05-28,P001,C0322,4.0,15.0
T02194,2023-04-18,P003,C0064,3.0,20.0
T02195,2023-03-25,P006,C0008,4.0,5.0
T02196,2023-11-18,P005,C0214,1.0,10.0
T02197,2023-11-05,P002,C0025,5.0,0.0
T02198,2023-10-17,P009,C0450,1.0,0.0
T02199,2023-11-19,P010,C0256,3.0,0.0
T02200,2023-05-14,P004,C0243,1.0,10.0
T02201,2023-07-26,P004,C0457,1.0,20.0
T02202,2023-10-10,P005,C0457,1.0,0.0
T02203,2023-09-23,P008,C0461,1.0,0.0
T02204,2023-03-14,P010,C0198,1.0,10.0
T02205,2023-12-18,P004,C0094,3.0,5.0
T02206,2023-02-17,P005,C0207,1.0,20.0
T02207,2023-11-22,P004,C0435,1.0,0.0
T02208,2023-08-21,P006,C0437,1.0,0.0
T02209,2023-04-10,P003,C0015,2.0,0.0
T02210,2023-02-28,P008,C0178,1.0,0.0
T02211,2023-09-15,P006,C0455,1.0,0.0
T02212,2023-03-06,P010,C0378,1.0,0.0
T02213,2023-03-24,P005,C0075,2.0,0.0
T02214,2023-06-03,P002,C0104,1.0,0.0
T02215,2023-09-23,P010,C0294,1.0,20.0
T02216,2023-11-05,P010,C0168,1.0,0.0
T02217,2023-03-20,P007,C0450,5.0,0.0
T02218,2023-11-11,P002,C0115,1.0,15.0
T02219,2023-05-30,P001,C0496,2.0,5.0
T02220,2023-02-17,P007,C0039,1.0,5.0
T02221,2023-09-05,P005,C0458,1.0,10.0
T02222,2023-10-05,P001,C0364,1.0,10.0
T02223,2023-12-22,P004,C0273,1.0,15.0
T02224,2023-04-08,P004,C0135,1.0,5.0
T02225,2023-01-25,P010,C0374,1.0,15.0
T02226,2023-10-11,P007,C0232,1.0,5.0
T02227,2023-10-28,P009,C0039,2.0,0.0
T02228,2023-03-09,P002,C0452,5.0,15.0
T02229,2023-01-07,P001,C0291,1.0,5.0
T02230,2023-11-01,P002,C0307,2.0,15.0
T02231,2023-05-17,P007,C0047,5.0,0.0
T02232,2023-06-13,P010,C0036,3.0,0.0
T02233,2023-03-24,P006,C0320,1.0,15.0
T02234,2023-05-18,P004,C0095,2.0,0.0
T02235,2023-03-14,P001,C0473,1.0,15.0
T02236,2023-08-25,P001,C0361,2.0,20.0
T02237,2023-02-15,P005,C0013,1.0,15.0
T02238,2023-04-16,P001,C0146,,5.0
T02239,2023-10-15,P007,C0405,1.0,5.0
T02240,2023-09-19,P001,C0368,1.0,15.0
T02241,2023-06-25,P001,C0065,2.0,10.0
T02242,2023-06-15,P002,C0228,1.0,5.0
T02243,2023-05-25,P010,C0242,2.0,20.0
T02244,2023-11-26,P003,C0008,1.0,5.0
T02245,2023-10-10,P001,C0500,1.0,20.0
T02246,2023-02-23,P009,C0304,2.0,0.0
T02247,2023-06-27,P010,C0341,5.0,0.0
T02248,2023-09-01,P008,C0043,1.0,0.0
T02249,2023-12-07,P005,C0244,1.0,0.0
T02250,2023-05-07,P002,C0181,3.0,10.0
T02251,2023-09-28,P005,C0085,1.0,0.0
T02252,2023-05-12,P006,C0155,4.0,20.0
T02253,2023-04-03,P001,C0275,2.0,0.0
T02254,2023-03-14,P004,C0023,1.0,0.0
T02255,2023-09-05,P009,C0115,1.0,
T02256,2023-12-14,P002,C0306,1.0,5.0
T02257,2023-09-30,P005,C0435,1.0,0.0
T02258,2023-02-12,P001,C0299,4.0,0.0
T02259,2023-02-10,P004,C0099,2.0,10.0
T02260,2023-06-19,P004,C0104,2.0,0.0
T02261,2023-07-31,P006,C0372,3.0,0.0
T02262,2023-06-17,P010,C0051,1.0,10.0
T02263,2023-02-08,P009,C0362,2.0,0.0
T02264,2023-09-02,P003,C0112,1.0,0.0
T02265,2023-05-31,P009,C0453,3.0,0.0
T02266,2023-04-21,P006,C0244,1.0,0.0
T02267,2023-02-16,P007,C0169,2.0,5.0
T02268,2023-03-04,P010,C0072,4.0,0.0
T02269,2023-08-13,P002,C0139,1.0,15.0
T02270,2023-03-10,P010,C0336,1.0,15.0
T02271,2023-10-26,P006,C0231,2.0,0.0
T02272,2023-10-17,P006,C0239,1.0,20.0
T02273,2023-10-23,P002,C0472,2.0,0.0
T02274,2023-07-22,P002,C0253,5.0,0.0
T02275,2023-03-02,P002,C0469,1.0,0.0
T02276,2023-11-14,P010,C0436,1.0,0.0
T02277,2023-11-10,P001,C0407,2.0,5.0
T02278,2023-06-10,P005,C0049,1.0,0.0
T02279,2023-11-27,P008,C0422,1.0,10.0
T02280,2023-01-16,P002,C0303,4.0,10.0
T02281,2023-12-04,P005,C0072,2.0,0.0
T02282,2023-04-04,P008,C0263,1.0,10.0
T02283,2023-10-31,P010,C0322,1.0,15.0
T02284,2023-05-18,P005,C0222,2.0,0.0
T02285,2023-12-04,P002,C0077,,0.0
T02286,2023-02-07,P003,C0062,3.0,0.0
T02287,2023-05-07,P006,C0471,1.0,0.0
T02288,2023-10-02,P005,C0157,4.0,5.0
T02289,2023-06-13,P004,C0294,2.0,0.0
T02290,2023-11-15,P004,C0125,2.0,5.0
T02291,2023-03-18,P005,C0229,2.0,5.0
T02292,2023-06-23,P002,C0340,1.0,5.0
T02293,2023-12-24,P009,C0161,5.0,0.0
T02294,2023-11-17,P002,C0029,1.0,0.0
T02295,2023-04-01,P010,C0114,1.0,0.0
T02296,2023-08-26,P002,C0079,3.0,0.0
T02297,2023-09-21,P010,C0023,2.0,15.0
T02298,2023-06-28,P009,C0106,3.0,0.0
T02299,2023-07-28,P003,C0131,2.0,0.0
T02300,2023-03-14,P010,C0357,1.0,0.0
T02301,2023-04-17,P007,C0477,4.0,
T02302,2023-12-11,P004,C0173,1.0,10.0
T02303,2023-10-22,P006,C0264,3.0,5.0
T02304,2023-10-11,P004,C0342,1.0,0.0
T02305,2023-12-19,P010,C0373,3.0,0.0
T02306,2023-07-01,P007,C0285,1.0,5.0
T02307,2023-02-06,P001,C0002,2.0,20.0
T02308,2023-05-17,P003,C0233,4.0,5.0
T02309,2023-12-04,P003,C0369,1.0,5.0
