transaction_id,date,product_id,customer_id,quantity,discount_pct,month,month_name,quarter,day_of_week,week_number,product_name,category,base_price,city,tier,age,join_year,revenue,revenue_capped
T00698,2023-09-27,P010,C0412,2,0.0,9,Sep,3,Wednesday,39,Notebook,Stationery,9.99,Los Angeles,Platinum,22,2018,19.98,19.98
T00699,2023-04-30,P005,C0191,4,10.0,4,Apr,2,Sunday,17,Keyboard,Electronics,79.99,Los Angeles,Bronze,42,2020,287.96,287.96
T00700,2023-12-02,P010,C0081,1,0.0,12,Dec,4,Saturday,48,Notebook,Stationery,9.99,Phoenix,Silver,74,2019,9.99,9.99
T00701,2023-07-01,P005,C0415,2,0.0,7,Jul,3,Saturday,26,Keyboard,Electronics,79.99,New York,Silver,67,2018,159.98,159.98
T00702,2023-04-16,P010,C0138,5,10.0,4,Apr,2,Sunday,15,Notebook,Stationery,9.99,Los Angeles,Bronze,51,2020,44.96,44.96
T00703,2023-08-05,P006,C0433,1,0.0,8,Aug,3,Saturday,31,Webcam,Electronics,89.99,Houston,Silver,33,2018,89.99,89.99
T00704,2023-07-24,P010,C0470,2,0.0,7,Jul,3,Monday,30,Notebook,Stationery,9.99,Houston,Bronze,29,2020,19.98,19.98
T00705,2023-03-11,P008,C0350,2,5.0,3,Mar,1,Saturday,10,Phone Stand,Accessories,19.99,Phoenix,Platinum,23,2023,37.98,37.98
T00706,2023-02-13,P005,C0126,2,5.0,2,Feb,1,Monday,7,Keyboard,Electronics,79.99,Houston,Bronze,73,2019,151.98,151.98
T00707,2023-11-25,P001,C0369,1,10.0,11,Nov,4,Saturday,47,Laptop,Electronics,999.99,Houston,Bronze,52,2019,899.99,689.98
T00708,2023-10-28,P005,C0405,1,5.0,10,Oct,4,Saturday,43,Keyboard,Electronics,79.99,Houston,Platinum,43,2019,75.99,75.99
T00709,2023-08-16,P003,C0356,2,5.0,8,Aug,3,Wednesday,33,USB-C Hub,Electronics,49.99,Chicago,Silver,66,2022,94.98,94.98
T00710,2023-07-03,P004,C0309,1,10.0,7,Jul,3,Monday,27,Monitor,Electronics,349.99,Phoenix,Gold,63,2018,314.99,314.99
T00711,2023-04-17,P008,C0343,1,0.0,4,Apr,2,Monday,16,Phone Stand,Accessories,19.99,Chicago,Bronze,51,2021,19.99,19.99
T00712,2023-03-25,P007,C0230,1,5.0,3,Mar,1,Saturday,12,Headphones,Audio,149.99,Houston,Gold,31,2021,142.49,142.49
T00713,2023-12-04,P005,C0460,1,15.0,12,Dec,4,Monday,49,Keyboard,Electronics,79.99,Chicago,Silver,70,2021,67.99,67.99
T00714,2023-09-07,P002,C0345,5,0.0,9,Sep,3,Thursday,36,Wireless Mouse,Electronics,29.99,Los Angeles,Bronze,43,2021,149.95,149.95
T00715,2023-12-29,P006,C0310,1,0.0,12,Dec,4,Friday,52,Webcam,Electronics,89.99,Phoenix,Silver,32,2021,89.99,89.99
T00716,2023-01-21,P006,C0441,5,0.0,1,Jan,1,Saturday,3,Webcam,Electronics,89.99,New York,Bronze,62,2023,449.95,449.95
T00717,2023-07-15,P010,C0020,1,5.0,7,Jul,3,Saturday,28,Notebook,Stationery,9.99,Houston,Gold,55,2022,9.49,9.49
T00718,2023-06-27,P010,C0369,2,0.0,6,Jun,2,Tuesday,26,Notebook,Stationery,9.99,Houston,Bronze,52,2019,19.98,19.98
T00719,2023-01-07,P006,C0049,1,5.0,1,Jan,1,Saturday,1,Webcam,Electronics,89.99,Los Angeles,Gold,26,2019,85.49,85.49
T00720,2023-03-11,P009,C0490,3,0.0,3,Mar,1,Saturday,10,Desk Lamp,Accessories,39.99,Los Angeles,Gold,24,2019,119.97,119.97
T00721,2023-05-07,P008,C0135,3,5.0,5,May,2,Sunday,18,Phone Stand,Accessories,19.99,Chicago,Gold,34,2018,56.97,56.97
T00722,2023-06-09,P008,C0029,1,0.0,6,Jun,2,Friday,23,Phone Stand,Accessories,19.99,Houston,Bronze,61,2020,19.99,19.99
T00723,2023-09-05,P001,C0048,4,10.0,9,Sep,3,Tuesday,36,Laptop,Electronics,999.99,Phoenix,Bronze,56,2021,3599.96,689.98
T00724,2023-07-22,P005,C0477,1,0.0,7,Jul,3,Saturday,29,Keyboard,Electronics,79.99,Houston,Bronze,66,2023,79.99,79.99
T00725,2023-05-28,P007,C0269,2,10.0,5,May,2,Sunday,21,Headphones,Audio,149.99,Phoenix,Bronze,35,2023,269.98,269.98
T00726,2023-05-23,P006,C0003,5,5.0,5,May,2,Tuesday,21,Webcam,Electronics,89.99,Chicago,Bronze,46,2021,427.45,427.45
T00727,2023-07-18,P005,C0258,4,0.0,7,Jul,3,Tuesday,29,Keyboard,Electronics,79.99,Phoenix,Silver,59,2022,319.96,319.96
T00728,2023-06-03,P008,C0016,5,15.0,6,Jun,2,Saturday,22,Phone Stand,Accessories,19.99,Los Angeles,Bronze,29,2020,84.96,84.96
T00729,2023-05-22,P003,C0094,1,0.0,5,May,2,Monday,21,USB-C Hub,Electronics,49.99,Chicago,Bronze,34,2020,49.99,49.99
T00730,2023-11-09,P006,C0358,1,20.0,11,Nov,4,Thursday,45,Webcam,Electronics,89.99,Phoenix,Gold,52,2020,71.99,71.99
T00731,2023-06-14,P005,C0134,1,0.0,6,Jun,2,Wednesday,24,Keyboard,Electronics,79.99,Phoenix,Platinum,60,2023,79.99,79.99
T00732,2023-11-10,P008,C0301,2,0.0,11,Nov,4,Friday,45,Phone Stand,Accessories,19.99,Phoenix,Bronze,67,2020,39.98,39.98
T00733,2023-01-21,P004,C0327,3,0.0,1,Jan,1,Saturday,3,Monitor,Electronics,349.99,Chicago,Bronze,30,2020,1049.97,689.98
T00734,2023-03-23,P008,C0133,1,0.0,3,Mar,1,Thursday,12,Phone Stand,Accessories,19.99,Houston,Gold,69,2021,19.99,19.99
T00735,2023-03-10,P010,C0312,2,10.0,3,Mar,1,Friday,10,Notebook,Stationery,9.99,Chicago,Silver,32,2022,17.98,17.98
T00736,2023-05-11,P002,C0455,1,5.0,5,May,2,Thursday,19,Wireless Mouse,Electronics,29.99,Houston,Bronze,40,2023,28.49,28.49
T00737,2023-03-28,P009,C0482,1,10.0,3,Mar,1,Tuesday,13,Desk Lamp,Accessories,39.99,Houston,Bronze,51,2020,35.99,35.99
T00738,2023-08-06,P009,C0383,2,0.0,8,Aug,3,Sunday,31,Desk Lamp,Accessories,39.99,New York,Bronze,20,2021,79.98,79.98
T00739,2023-11-01,P010,C0032,1,0.0,11,Nov,4,Wednesday,44,Notebook,Stationery,9.99,Houston,Bronze,27,2020,9.99,9.99
T00740,2023-12-11,P010,C0305,3,5.0,12,Dec,4,Monday,50,Notebook,Stationery,9.99,Chicago,Bronze,42,2019,28.47,28.47
T00741,2023-12-07,P006,C0269,1,0.0,12,Dec,4,Thursday,49,Webcam,Electronics,89.99,Phoenix,Bronze,35,2023,89.99,89.99
T00742,2023-06-10,P004,C0414,3,5.0,6,Jun,2,Saturday,23,Monitor,Electronics,349.99,Houston,Silver,34,2021,997.47,689.98
T00743,2023-06-27,P004,C0025,1,5.0,6,Jun,2,Tuesday,26,Monitor,Electronics,349.99,New York,Silver,61,2021,332.49,332.49
T00744,2023-04-27,P006,C0469,1,0.0,4,Apr,2,Thursday,17,Webcam,Electronics,89.99,New York,Bronze,46,2018,89.99,89.99
T00745,2023-07-15,P005,C0316,2,10.0,7,Jul,3,Saturday,28,Keyboard,Electronics,79.99,Los Angeles,Platinum,21,2023,143.98,143.98
T00746,2023-11-23,P006,C0059,3,10.0,11,Nov,4,Thursday,47,Webcam,Electronics,89.99,Houston,Bronze,40,2021,242.97,242.97
T00747,2023-03-27,P007,C0213,1,5.0,3,Mar,1,Monday,13,Headphones,Audio,149.99,Chicago,Gold,26,2020,142.49,142.49
T00748,2023-10-16,P007,C0156,1,0.0,10,Oct,4,Monday,42,Headphones,Audio,149.99,New York,Bronze,67,2018,149.99,149.99
T00749,2023-03-22,P009,C0496,2,0.0,3,Mar,1,Wednesday,12,Desk Lamp,Accessories,39.99,New York,Gold,32,2021,79.98,79.98
T00750,2023-06-01,P008,C0314,1,0.0,6,Jun,2,Thursday,22,Phone Stand,Accessories,19.99,New York,Platinum,74,2019,19.99,19.99
T00751,2023-03-02,P006,C0276,3,0.0,3,Mar,1,Thursday,9,Webcam,Electronics,89.99,Chicago,Bronze,46,2018,269.97,269.97
T00752,2023-03-02,P006,C0418,3,0.0,3,Mar,1,Thursday,9,Webcam,Electronics,89.99,Los Angeles,Bronze,49,2023,269.97,269.97
T00753,2023-12-20,P005,C0389,1,10.0,12,Dec,4,Wednesday,51,Keyboard,Electronics,79.99,New York,Bronze,51,2019,71.99,71.99
T00754,2023-01-28,P001,C0210,1,5.0,1,Jan,1,Saturday,4,Laptop,Electronics,999.99,Houston,Gold,32,2022,949.99,689.98
T00755,2023-02-12,P009,C0444,3,5.0,2,Feb,1,Sunday,6,Desk Lamp,Accessories,39.99,Chicago,Silver,59,2023,113.97,113.97
T00756,2023-06-18,P009,C0487,1,0.0,6,Jun,2,Sunday,24,Desk Lamp,Accessories,39.99,New York,Bronze,23,2021,39.99,39.99
T00757,2023-03-27,P009,C0427,2,15.0,3,Mar,1,Monday,13,Desk Lamp,Accessories,39.99,New York,Gold,30,2023,67.98,67.98
T00758,2023-06-26,P008,C0057,1,0.0,6,Jun,2,Monday,26,Phone Stand,Accessories,19.99,Houston,Bronze,62,2023,19.99,19.99
T00759,2023-01-17,P010,C0185,2,10.0,1,Jan,1,Tuesday,3,Notebook,Stationery,9.99,Los Angeles,Bronze,71,2019,17.98,17.98
T00760,2023-04-08,P003,C0459,1,20.0,4,Apr,2,Saturday,14,USB-C Hub,Electronics,49.99,Los Angeles,Gold,60,2018,39.99,39.99
T00761,2023-07-17,P001,C0054,3,10.0,7,Jul,3,Monday,29,Laptop,Electronics,999.99,Phoenix,Silver,21,2020,2699.97,689.98
T00762,2023-04-08,P008,C0209,1,20.0,4,Apr,2,Saturday,14,Phone Stand,Accessories,19.99,Houston,Bronze,31,2018,15.99,15.99
T00763,2023-03-06,P007,C0368,1,5.0,3,Mar,1,Monday,10,Headphones,Audio,149.99,Chicago,Gold,49,2021,142.49,142.49
T00764,2023-11-26,P005,C0429,3,0.0,11,Nov,4,Sunday,47,Keyboard,Electronics,79.99,Phoenix,Bronze,50,2018,239.97,239.97
T00765,2023-12-07,P010,C0342,1,0.0,12,Dec,4,Thursday,49,Notebook,Stationery,9.99,Houston,Silver,60,2021,9.99,9.99
T00766,2023-01-05,P007,C0293,1,0.0,1,Jan,1,Thursday,1,Headphones,Audio,149.99,New York,Bronze,18,2021,149.99,149.99
T00767,2023-01-02,P010,C0340,1,0.0,1,Jan,1,Monday,1,Notebook,Stationery,9.99,Houston,Bronze,63,2018,9.99,9.99
T00768,2023-01-22,P004,C0304,1,5.0,1,Jan,1,Sunday,3,Monitor,Electronics,349.99,Phoenix,Platinum,54,2021,332.49,332.49
T00769,2023-04-22,P009,C0252,4,0.0,4,Apr,2,Saturday,16,Desk Lamp,Accessories,39.99,Houston,Gold,42,2019,159.96,159.96
T00770,2023-02-26,P010,C0374,3,10.0,2,Feb,1,Sunday,8,Notebook,Stationery,9.99,Chicago,Bronze,42,2020,26.97,26.97
T00771,2023-03-07,P002,C0438,1,0.0,3,Mar,1,Tuesday,10,Wireless Mouse,Electronics,29.99,Chicago,Silver,58,2021,29.99,29.99
T00772,2023-11-26,P009,C0304,2,0.0,11,Nov,4,Sunday,47,Desk Lamp,Accessories,39.99,Phoenix,Platinum,54,2021,79.98,79.98
T00773,2023-04-08,P009,C0112,2,20.0,4,Apr,2,Saturday,14,Desk Lamp,Accessories,39.99,Chicago,Gold,28,2023,63.98,63.98
T00774,2023-05-24,P005,C0366,4,0.0,5,May,2,Wednesday,21,Keyboard,Electronics,79.99,Phoenix,Gold,41,2020,319.96,319.96
T00775,2023-05-05,P001,C0006,1,10.0,5,May,2,Friday,18,Laptop,Electronics,999.99,Los Angeles,Bronze,18,2020,899.99,689.98
T00776,2023-06-16,P007,C0418,2,10.0,6,Jun,2,Friday,24,Headphones,Audio,149.99,Los Angeles,Bronze,49,2023,269.98,269.98
T00777,2023-03-27,P010,C0191,2,0.0,3,Mar,1,Monday,13,Notebook,Stationery,9.99,Los Angeles,Bronze,42,2020,19.98,19.98
T00778,2023-03-17,P010,C0334,1,5.0,3,Mar,1,Friday,11,Notebook,Stationery,9.99,Phoenix,Gold,37,2018,9.49,9.49
T00779,2023-12-10,P004,C0432,1,0.0,12,Dec,4,Sunday,49,Monitor,Electronics,349.99,New York,Bronze,36,2022,349.99,349.99
T00780,2023-10-21,P009,C0279,1,10.0,10,Oct,4,Saturday,42,Desk Lamp,Accessories,39.99,Chicago,Gold,70,2021,35.99,35.99
T00781,2023-02-28,P006,C0382,3,5.0,2,Feb,1,Tuesday,9,Webcam,Electronics,89.99,Phoenix,Bronze,73,2019,256.47,256.47
T00782,2023-05-18,P003,C0340,1,0.0,5,May,2,Thursday,20,USB-C Hub,Electronics,49.99,Houston,Bronze,63,2018,49.99,49.99
T00783,2023-04-09,P006,C0013,5,10.0,4,Apr,2,Sunday,14,Webcam,Electronics,89.99,Phoenix,Silver,20,2018,404.96,404.96
T00784,2023-07-11,P010,C0303,1,0.0,7,Jul,3,Tuesday,28,Notebook,Stationery,9.99,New York,Bronze,35,2018,9.99,9.99
T00785,2023-08-31,P006,C0044,2,10.0,8,Aug,3,Thursday,35,Webcam,Electronics,89.99,Los Angeles,Platinum,57,2018,161.98,161.98
T00786,2023-11-15,P005,C0105,4,15.0,11,Nov,4,Wednesday,46,Keyboard,Electronics,79.99,New York,Platinum,53,2023,271.97,271.97
T00787,2023-02-18,P002,C0160,2,15.0,2,Feb,1,Saturday,7,Wireless Mouse,Electronics,29.99,Chicago,Bronze,68,2022,50.98,50.98
T00788,2023-02-01,P010,C0154,4,10.0,2,Feb,1,Wednesday,5,Notebook,Stationery,9.99,New York,Silver,52,2018,35.96,35.96
T00789,2023-10-04,P010,C0242,3,0.0,10,Oct,4,Wednesday,40,Notebook,Stationery,9.99,New York,Bronze,72,2019,29.97,29.97
T00790,2023-01-20,P002,C0181,1,20.0,1,Jan,1,Friday,3,Wireless Mouse,Electronics,29.99,New York,Silver,38,2018,23.99,23.99
T00791,2023-06-03,P007,C0014,2,0.0,6,Jun,2,Saturday,22,Headphones,Audio,149.99,Los Angeles,Silver,40,2023,299.98,299.98
T00792,2023-03-09,P002,C0180,1,5.0,3,Mar,1,Thursday,10,Wireless Mouse,Electronics,29.99,New York,Platinum,48,2023,28.49,28.49
T00793,2023-08-02,P006,C0377,2,0.0,8,Aug,3,Wednesday,31,Webcam,Electronics,89.99,Houston,Gold,31,2018,179.98,179.98
T00794,2023-05-23,P005,C0292,1,20.0,5,May,2,Tuesday,21,Keyboard,Electronics,79.99,New York,Bronze,22,2023,63.99,63.99
T00795,2023-08-20,P004,C0264,2,10.0,8,Aug,3,Sunday,33,Monitor,Electronics,349.99,New York,Bronze,51,2023,629.98,629.98
T00796,2023-08-01,P007,C0168,2,10.0,8,Aug,3,Tuesday,31,Headphones,Audio,149.99,Chicago,Bronze,66,2019,269.98,269.98
T00797,2023-03-20,P008,C0214,1,0.0,3,Mar,1,Monday,12,Phone Stand,Accessories,19.99,Los Angeles,Platinum,68,2023,19.99,19.99
T00798,2023-08-02,P004,C0150,1,10.0,8,Aug,3,Wednesday,31,Monitor,Electronics,349.99,Houston,Gold,57,2019,314.99,314.99
T00799,2023-04-26,P001,C0016,5,10.0,4,Apr,2,Wednesday,17,Laptop,Electronics,999.99,Los Angeles,Bronze,29,2020,4499.96,689.98
T00800,2023-04-02,P001,C0091,1,5.0,4,Apr,2,Sunday,13,Laptop,Electronics,999.99,Chicago,Bronze,24,2023,949.99,689.98
T00801,2023-09-27,P001,C0120,1,0.0,9,Sep,3,Wednesday,39,Laptop,Electronics,999.99,Los Angeles,Bronze,72,2020,999.99,689.98
T00802,2023-06-17,P001,C0444,1,0.0,6,Jun,2,Saturday,24,Laptop,Electronics,999.99,Chicago,Silver,59,2023,999.99,689.98
T00803,2023-02-27,P005,C0253,5,0.0,2,Feb,1,Monday,9,Keyboard,Electronics,79.99,Houston,Silver,30,2018,399.95,399.95
T00804,2023-10-11,P004,C0060,5,0.0,10,Oct,4,Wednesday,41,Monitor,Electronics,349.99,Los Angeles,Silver,54,2022,1749.95,689.98
T00805,2023-01-26,P009,C0266,2,0.0,1,Jan,1,Thursday,4,Desk Lamp,Accessories,39.99,New York,Bronze,72,2020,79.98,79.98
T00806,2023-03-07,P003,C0409,4,0.0,3,Mar,1,Tuesday,10,USB-C Hub,Electronics,49.99,Phoenix,Platinum,65,2018,199.96,199.96
T00807,2023-09-05,P007,C0031,1,0.0,9,Sep,3,Tuesday,36,Headphones,Audio,149.99,Chicago,Silver,34,2023,149.99,149.99
T00808,2023-09-11,P008,C0021,5,0.0,9,Sep,3,Monday,37,Phone Stand,Accessories,19.99,Los Angeles,Bronze,47,2021,99.95,99.95
T00809,2023-02-13,P006,C0219,1,0.0,2,Feb,1,Monday,7,Webcam,Electronics,89.99,New York,Bronze,46,2020,89.99,89.99
T00810,2023-04-07,P010,C0081,1,15.0,4,Apr,2,Friday,14,Notebook,Stationery,9.99,Phoenix,Silver,74,2019,8.49,8.49
T00811,2023-02-11,P001,C0289,1,5.0,2,Feb,1,Saturday,6,Laptop,Electronics,999.99,Chicago,Bronze,42,2022,949.99,689.98
T00812,2023-08-15,P008,C0031,2,0.0,8,Aug,3,Tuesday,33,Phone Stand,Accessories,19.99,Chicago,Silver,34,2023,39.98,39.98
T00813,2023-09-19,P010,C0498,3,5.0,9,Sep,3,Tuesday,38,Notebook,Stationery,9.99,New York,Bronze,54,2020,28.47,28.47
T00814,2023-06-16,P003,C0234,1,5.0,6,Jun,2,Friday,24,USB-C Hub,Electronics,49.99,Houston,Silver,61,2022,47.49,47.49
T00815,2023-10-06,P008,C0474,5,15.0,10,Oct,4,Friday,40,Phone Stand,Accessories,19.99,Phoenix,Bronze,30,2020,84.96,84.96
T00816,2023-03-30,P004,C0405,1,0.0,3,Mar,1,Thursday,13,Monitor,Electronics,349.99,Houston,Platinum,43,2019,349.99,349.99
T00817,2023-06-27,P008,C0036,1,0.0,6,Jun,2,Tuesday,26,Phone Stand,Accessories,19.99,Phoenix,Gold,40,2019,19.99,19.99
T00818,2023-07-16,P001,C0449,1,20.0,7,Jul,3,Sunday,28,Laptop,Electronics,999.99,New York,Bronze,22,2022,799.99,689.98
T00819,2023-11-03,P003,C0132,2,0.0,11,Nov,4,Friday,44,USB-C Hub,Electronics,49.99,Phoenix,Silver,52,2018,99.98,99.98
T00820,2023-09-24,P006,C0324,3,0.0,9,Sep,3,Sunday,38,Webcam,Electronics,89.99,New York,Gold,63,2018,269.97,269.97
T00821,2023-09-25,P009,C0346,1,0.0,9,Sep,3,Monday,39,Desk Lamp,Accessories,39.99,Los Angeles,Silver,58,2020,39.99,39.99
T00822,2023-03-15,P002,C0132,2,0.0,3,Mar,1,Wednesday,11,Wireless Mouse,Electronics,29.99,Phoenix,Silver,52,2018,59.98,59.98
T00823,2023-01-08,P001,C0497,1,20.0,1,Jan,1,Sunday,1,Laptop,Electronics,999.99,Chicago,Bronze,47,2021,799.99,689.98
T00824,2023-10-24,P010,C0009,2,0.0,10,Oct,4,Tuesday,43,Notebook,Stationery,9.99,Chicago,Bronze,37,2023,19.98,19.98
T00825,2023-06-13,P003,C0030,5,15.0,6,Jun,2,Tuesday,24,USB-C Hub,Electronics,49.99,Houston,Gold,41,2018,212.46,212.46
T00826,2023-03-26,P004,C0115,1,20.0,3,Mar,1,Sunday,12,Monitor,Electronics,349.99,New York,Bronze,56,2023,279.99,279.99
T00827,2023-03-13,P005,C0301,4,5.0,3,Mar,1,Monday,11,Keyboard,Electronics,79.99,Phoenix,Bronze,67,2020,303.96,303.96
T00828,2023-02-24,P003,C0004,2,0.0,2,Feb,1,Friday,8,USB-C Hub,Electronics,49.99,Phoenix,Gold,35,2019,99.98,99.98
T00829,2023-02-16,P010,C0325,1,0.0,2,Feb,1,Thursday,7,Notebook,Stationery,9.99,New York,Bronze,41,2022,9.99,9.99
T00830,2023-08-26,P002,C0237,5,0.0,8,Aug,3,Saturday,34,Wireless Mouse,Electronics,29.99,New York,Bronze,20,2018,149.95,149.95
T00831,2023-04-14,P002,C0023,1,0.0,4,Apr,2,Friday,15,Wireless Mouse,Electronics,29.99,Houston,Bronze,51,2020,29.99,29.99
T00832,2023-07-29,P007,C0016,1,5.0,7,Jul,3,Saturday,30,Headphones,Audio,149.99,Los Angeles,Bronze,29,2020,142.49,142.49
T00833,2023-02-11,P009,C0022,1,0.0,2,Feb,1,Saturday,6,Desk Lamp,Accessories,39.99,Phoenix,Silver,26,2021,39.99,39.99
T00834,2023-11-12,P010,C0485,1,15.0,11,Nov,4,Sunday,45,Notebook,Stationery,9.99,New York,Silver,52,2019,8.49,8.49
T00835,2023-09-25,P002,C0072,3,5.0,9,Sep,3,Monday,39,Wireless Mouse,Electronics,29.99,Phoenix,Gold,42,2019,85.47,85.47
T00836,2023-09-20,P007,C0304,2,5.0,9,Sep,3,Wednesday,38,Headphones,Audio,149.99,Phoenix,Platinum,54,2021,284.98,284.98
T00837,2023-12-02,P007,C0446,4,15.0,12,Dec,4,Saturday,48,Headphones,Audio,149.99,Houston,Platinum,44,2023,509.97,509.97
T00838,2023-12-31,P007,C0481,1,0.0,12,Dec,4,Sunday,52,Headphones,Audio,149.99,New York,Bronze,48,2018,149.99,149.99
T00839,2023-09-16,P003,C0444,1,0.0,9,Sep,3,Saturday,37,USB-C Hub,Electronics,49.99,Chicago,Silver,59,2023,49.99,49.99
T00840,2023-10-10,P007,C0230,1,0.0,10,Oct,4,Tuesday,41,Headphones,Audio,149.99,Houston,Gold,31,2021,149.99,149.99
T00841,2023-04-24,P001,C0107,2,0.0,4,Apr,2,Monday,17,Laptop,Electronics,999.99,Chicago,Platinum,43,2023,1999.98,689.98
T00842,2023-12-29,P010,C0208,5,5.0,12,Dec,4,Friday,52,Notebook,Stationery,9.99,Chicago,Silver,24,2022,47.45,47.45
T00843,2023-02-09,P001,C0389,2,0.0,2,Feb,1,Thursday,6,Laptop,Electronics,999.99,New York,Bronze,51,2019,1999.98,689.98
T00844,2023-08-08,P005,C0208,1,0.0,8,Aug,3,Tuesday,32,Keyboard,Electronics,79.99,Chicago,Silver,24,2022,79.99,79.99
T00845,2023-05-09,P002,C0263,4,20.0,5,May,2,Tuesday,19,Wireless Mouse,Electronics,29.99,Phoenix,Bronze,59,2021,95.97,95.97
T00846,2023-01-08,P009,C0051,3,0.0,1,Jan,1,Sunday,1,Desk Lamp,Accessories,39.99,Houston,Silver,39,2021,119.97,119.97
T00847,2023-04-11,P007,C0065,1,5.0,4,Apr,2,Tuesday,15,Headphones,Audio,149.99,Los Angeles,Bronze,59,2023,142.49,142.49
T00848,2023-06-25,P004,C0265,3,0.0,6,Jun,2,Sunday,25,Monitor,Electronics,349.99,Houston,Bronze,47,2019,1049.97,689.98
T00849,2023-04-17,P004,C0338,1,0.0,4,Apr,2,Monday,16,Monitor,Electronics,349.99,Houston,Bronze,68,2021,349.99,349.99
T00850,2023-04-11,P002,C0301,1,5.0,4,Apr,2,Tuesday,15,Wireless Mouse,Electronics,29.99,Phoenix,Bronze,67,2020,28.49,28.49
T00851,2023-09-17,P005,C0378,1,15.0,9,Sep,3,Sunday,37,Keyboard,Electronics,79.99,Los Angeles,Silver,54,2019,67.99,67.99
T00852,2023-09-03,P004,C0175,1,0.0,9,Sep,3,Sunday,35,Monitor,Electronics,349.99,Houston,Bronze,29,2022,349.99,349.99
T00853,2023-10-02,P001,C0451,1,0.0,10,Oct,4,Monday,40,Laptop,Electronics,999.99,Chicago,Bronze,62,2020,999.99,689.98
T00854,2023-02-01,P008,C0152,1,0.0,2,Feb,1,Wednesday,5,Phone Stand,Accessories,19.99,New York,Silver,42,2018,19.99,19.99
T00855,2023-05-17,P003,C0476,1,0.0,5,May,2,Wednesday,20,USB-C Hub,Electronics,49.99,Phoenix,Silver,44,2023,49.99,49.99
T00856,2023-01-12,P006,C0266,3,0.0,1,Jan,1,Thursday,2,Webcam,Electronics,89.99,New York,Bronze,72,2020,269.97,269.97
T00857,2023-10-29,P004,C0329,5,5.0,10,Oct,4,Sunday,43,Monitor,Electronics,349.99,Los Angeles,Bronze,42,2018,1662.45,689.98
T00858,2023-01-16,P009,C0461,3,0.0,1,Jan,1,Monday,3,Desk Lamp,Accessories,39.99,New York,Silver,47,2019,119.97,119.97
T00859,2023-05-09,P007,C0304,1,0.0,5,May,2,Tuesday,19,Headphones,Audio,149.99,Phoenix,Platinum,54,2021,149.99,149.99
T00860,2023-03-04,P009,C0163,1,5.0,3,Mar,1,Saturday,9,Desk Lamp,Accessories,39.99,Phoenix,Bronze,51,2023,37.99,37.99
T00861,2023-04-19,P010,C0438,1,0.0,4,Apr,2,Wednesday,16,Notebook,Stationery,9.99,Chicago,Silver,58,2021,9.99,9.99
T00862,2023-01-21,P003,C0343,1,0.0,1,Jan,1,Saturday,3,USB-C Hub,Electronics,49.99,Chicago,Bronze,51,2021,49.99,49.99
T00863,2023-06-07,P001,C0367,2,20.0,6,Jun,2,Wednesday,23,Laptop,Electronics,999.99,Houston,Bronze,20,2023,1599.98,689.98
T00864,2023-09-26,P005,C0465,2,0.0,9,Sep,3,Tuesday,39,Keyboard,Electronics,79.99,Los Angeles,Bronze,53,2022,159.98,159.98
T00865,2023-06-11,P003,C0238,2,10.0,6,Jun,2,Sunday,23,USB-C Hub,Electronics,49.99,Houston,Bronze,54,2021,89.98,89.98
T00866,2023-09-17,P006,C0199,2,0.0,9,Sep,3,Sunday,37,Webcam,Electronics,89.99,Phoenix,Bronze,49,2018,179.98,179.98
T00867,2023-04-12,P008,C0500,1,0.0,4,Apr,2,Wednesday,15,Phone Stand,Accessories,19.99,New York,Bronze,39,2023,19.99,19.99
T00868,2023-08-11,P004,C0016,1,0.0,8,Aug,3,Friday,32,Monitor,Electronics,349.99,Los Angeles,Bronze,29,2020,349.99,349.99
T00869,2023-02-28,P005,C0309,2,0.0,2,Feb,1,Tuesday,9,Keyboard,Electronics,79.99,Phoenix,Gold,63,2018,159.98,159.98
T00870,2023-09-04,P005,C0296,1,0.0,9,Sep,3,Monday,36,Keyboard,Electronics,79.99,Phoenix,Silver,20,2018,79.99,79.99
T00871,2023-05-08,P004,C0356,1,0.0,5,May,2,Monday,19,Monitor,Electronics,349.99,Chicago,Silver,66,2022,349.99,349.99
T00872,2023-10-10,P004,C0276,1,15.0,10,Oct,4,Tuesday,41,Monitor,Electronics,349.99,Chicago,Bronze,46,2018,297.49,297.49
T00873,2023-11-21,P004,C0472,1,5.0,11,Nov,4,Tuesday,47,Monitor,Electronics,349.99,Phoenix,Silver,19,2023,332.49,332.49
T00874,2023-01-25,P004,C0239,1,0.0,1,Jan,1,Wednesday,4,Monitor,Electronics,349.99,Phoenix,Bronze,60,2018,349.99,349.99
T00875,2023-05-11,P004,C0069,3,5.0,5,May,2,Thursday,19,Monitor,Electronics,349.99,Houston,Bronze,51,2020,997.47,689.98
T00876,2023-12-19,P005,C0301,3,15.0,12,Dec,4,Tuesday,51,Keyboard,Electronics,79.99,Phoenix,Bronze,67,2020,203.97,203.97
T00877,2023-07-15,P002,C0006,1,10.0,7,Jul,3,Saturday,28,Wireless Mouse,Electronics,29.99,Los Angeles,Bronze,18,2020,26.99,26.99
T00878,2023-10-08,P002,C0220,1,0.0,10,Oct,4,Sunday,40,Wireless Mouse,Electronics,29.99,New York,Bronze,35,2021,29.99,29.99
